1799,50242
1800,50246
1801,50339
1802,50397
1803,50127
1804,50194
1805,50333
1806,50128
1807,50351
1808,50187
1809,50184
1810,50085
1811,50289
1812,50015
1813,50029
1814,50468
1815,50297
1816,50240
1817,50184
1818,50285
1819,50138
1820,50495
1821,50138
1822,50115
1823,50223
1824,50498
1825,50033
1826,50155
1827,50081
1828,50057
1829,50260
1830,50366
1831,50459
1832,50007
1833,50235
1834,50252
1835,50470
1836,50363
1837,50248
1838,50069
1839,50252
1840,50288
1841,50440
1842,50245
1843,50093
1844,50233
1845,50281
1846,50190
1847,50411
1848,50063
1849,50144
1850,50314
1851,50436
1852,50161
1853,50231
1854,50164
1855,50284
1856,50398
1857,50203
1858,50313
1859,50461
1860,50438
1861,50211
1862,50221
1863,50001
1864,50291
1865,50369
1866,50464
1867,50419
1868,50238
1869,50427
1870,50094
1871,50163
1872,50139
1873,50302
1874,50252
1875,50449
1876,50492
1877,50309
1878,50032
1879,50208
1880,50116
1881,50459
1882,50350
1883,50181
1884,50187
1885,50388
1886,50363
1887,50000
1888,50332
1889,50264
1890,50181
1891,50140
1892,50142
1893,50099
1894,50218
1895,50416
1896,50115
1897,50359
1898,50196
1899,50115
1900,50212
1901,50183
1902,50223
1903,50038
1904,50390
1905,50308
1906,50420
1907,50414
1908,50036
1909,50086
1910,50204
1911,50269
1912,50106
1913,50475
1914,50455
1915,50093
1916,50282
1917,50216
1918,50308
1919,50469
1920,50450
1921,50087
1922,50194
1923,50342
1924,50469
1925,50282
1926,50135
1927,50446
1928,50421
1929,50108
1930,50315
1931,50327
1932,50150
1933,50433
1934,50264
1935,50146
1936,50124
1937,50098
1938,50083
1939,50182
1940,50073
1941,50225
1942,50120
1943,50495
1944,50046
1945,50087
1946,50336
1947,50442
1948,50106
1949,50300
1950,50451
1951,50165
1952,50380
1953,50189
1954,50102
1955,50234
1956,50040
1957,50016
1958,50025
1959,50254
1960,50259
1961,50268
1962,50161
1963,50450
1964,50418
1965,50201
1966,50305
1967,50246
1968,50442
1969,50087
1970,50438
1971,50310
1972,50013
1973,50293
1974,50092
1975,50104
1976,50351
1977,50314
1978,50150
1979,50347
1980,50179
1981,50101
1982,50386
1983,50117
1984,50084
1985,50091
1986,50254
1987,50302
1988,50497
1989,50155
1990,50283
1991,50317
1992,50315
1993,50281
1994,50407
1995,50473
1996,50344
1997,50244
1998,50277
1999,50420
2000,50303
2001,50271
2002,50469
2003,50291
2004,50384
2005,50483
2006,50446
2007,50153
2008,50366
2009,50256
2010,50094
2011,50095
2012,50276
2013,50471
2014,50094
2015,50499
2016,50069
2017,50370
2018,50101
2019,50159
2020,50184
2021,50454
2022,50009
2023,50311
2024,50179
2025,50005
2026,50149
2027,50409
2028,50440
2029,50271
2030,50064
2031,50099
2032,50320
2033,50180
2034,50341
2035,50332
2036,50334
2037,50003
2038,50353
2039,50390
2040,50034
2041,50161
2042,50135
2043,50364
2044,50378
2045,50121
2046,50105
2047,50269
2048,50394
2049,50294
2050,50078
2051,50420
2052,50167
2053,50483
2054,50085
2055,50250
2056,50124
2057,50438
2058,50230
2059,50319
2060,50244
2061,50153
2062,50452
2063,50174
2064,50091
2065,50271
2066,50159
2067,50190
2068,50301
2069,50030
2070,50142
2071,50485
2072,50389
2073,50315
2074,50216
2075,50111
2076,50264
2077,50474
2078,50392
2079,50288
2080,50000
2081,50354
2082,50270
2083,50319
2084,50047
2085,50465
2086,50416
2087,50118
2088,50114
2089,50280
2090,50003
2091,50477
2092,50053
2093,50430
2094,50307
2095,50164
2096,50476
2097,50048
2098,50448
2099,50226
2100,50290
2101,50397
2102,50223
2103,50413
2104,50230
2105,50028
2106,50283
2107,50193
2108,50302
2109,50346
2110,50148
2111,50387
2112,50453
2113,50054
2114,50089
2115,50328
2116,50076
2117,50247
2118,50452
2119,50259
2120,50126
2121,50469
2122,50172
2123,50391
2124,50142
2125,50129
2126,50119
2127,50316
2128,50060
2129,50203
2130,50396
2131,50393
2132,50371
2133,50046
2134,50344
2135,50457
2136,50385
2137,50381
2138,50072
2139,50365
2140,50148
2141,50457
2142,50054
2143,50265
2144,50056
2145,50183
2146,50168
2147,50349
2148,50466
2149,50062
2150,50415
2151,50203
2152,50241
2153,50419
2154,50177
2155,50057
2156,50204
2157,50317
2158,50428
2159,50216
2160,50366
2161,50274
2162,50493
2163,50395
2164,50117
2165,50479
2166,50374
2167,50112
2168,50143
2169,50389
2170,50259
2171,50077
2172,50413
2173,50161
2174,50166
2175,50230
2176,50125
2177,50345
2178,50005
2179,50294
2180,50007
2181,50449
2182,50465
2183,50336
2184,50490
2185,50179
2186,50311
2187,50230
2188,50014
2189,50287
2190,50335
2191,50149
2192,50333
2193,50057
2194,50192
2195,50068
2196,50126
2197,50365
2198,50090
2199,50333
2200,50097
2201,50173
2202,50432
2203,50372
2204,50128
2205,50122
2206,50258
2207,50166
2208,50001
2209,50181
2210,50349
2211,50449
2212,50329
2213,50445
2214,50344
2215,50401
2216,50022
2217,50034
2218,50100
2219,50404
2220,50483
2221,50235
2222,50080
2223,50177
2224,50225
2225,50111
2226,50173
2227,50086
2228,50282
2229,50014
2230,50135
2231,50168
2232,50219
2233,50493
2234,50146
2235,50062
2236,50356
2237,50438
2238,50355
2239,50280
2240,50007
2241,50470
2242,50441
2243,50066
2244,50440
2245,50036
2246,50268
2247,50109
2248,50340
2249,50000
2250,50076
2251,50090
2252,50362
2253,50076
2254,50335
2255,50362
2256,50444
2257,50391
2258,50436
2259,50034
2260,50477
2261,50119
2262,50063
2263,50379
2264,50146
2265,50426
2266,50345
2267,50016
2268,50049
2269,50272
2270,50497
2271,50441
2272,50175
2273,50341
2274,50088
2275,50195
2276,50205
2277,50189
2278,50068
2279,50274
2280,50314
2281,50477
2282,50349
2283,50458
2284,50286
2285,50313
2286,50298
2287,50026
2288,50009
2289,50050
2290,50175
2291,50064
2292,50443
2293,50222
2294,50097
2295,50385
2296,50407
2297,50205
2298,50116
2299,50074
2300,50308
2301,50184
2302,50348
2303,50028
2304,50004
2305,50164
2306,50212
2307,50222
2308,50077
2309,50343
2310,50171
2311,50022
2312,50005
2313,50068
2314,50498
2315,50481
2316,50223
2317,50470
2318,50015
2319,50200
2320,50113
2321,50221
2322,50283
2323,50403
2324,50358
2325,50451
2326,50341
2327,50128
2328,50379
2329,50394
2330,50458
2331,50066
2332,50279
2333,50400
2334,50132
2335,50312
2336,50086
2337,50214
2338,50138
2339,50182
2340,50484
2341,50060
2342,50351
2343,50143
2344,50183
2345,50100
2346,50242
2347,50408
2348,50173
2349,50478
2350,50088
2351,50407
2352,50090
2353,50217
2354,50232
2355,50449
2356,50250
2357,50229
2358,50067
2359,50139
2360,50471
2361,50333
2362,50331
2363,50229
2364,50312
2365,50206
2366,50112
2367,50325
2368,50443
2369,50247
2370,50355
2371,50054
2372,50223
2373,50460
2374,50101
2375,50265
2376,50495
2377,50222
2378,50037
2379,50453
2380,50448
2381,50247
2382,50393
2383,50373
2384,50373
2385,50375
2386,50053
2387,50467
2388,50251
2389,50237
2390,50099
2391,50069
2392,50368
2393,50498
2394,50027
2395,50304
2396,50062
2397,50252
2398,50153
2399,50073
2400,50266
2401,50260
2402,50062
2403,50400
2404,50347
2405,50317
2406,50312
2407,50357
2408,50248
2409,50416
2410,50266
2411,50239
2412,50080
2413,50082
2414,50345
2415,50328
2416,50178
2417,50147
2418,50000
2419,50376
2420,50278
2421,50420
2422,50124
2423,50327
2424,50145
2425,50234
2426,50026
2427,50254
2428,50435
2429,50299
2430,50239
2431,50233
2432,50377
2433,50045
2434,50351
2435,50410
2436,50025
2437,50096
2438,50074
2439,50030
2440,50114
2441,50025
2442,50492
2443,50064
2444,50497
2445,50028
2446,50411
2447,50305
2448,50132
2449,50465
2450,50482
2451,50023
2452,50402
2453,50057
2454,50099
2455,50086
2456,50392
2457,50356
2458,50264
2459,50210
2460,50433
2461,50443
2462,50207
2463,50056
2464,50325
2465,50173
2466,50065
2467,50330
2468,50388
2469,50307
2470,50133
2471,50105
2472,50498
2473,50385
2474,50103
2475,50397
2476,50284
2477,50223
2478,50458
2479,50251
2480,50025
2481,50129
2482,50381
2483,50081
2484,50016
2485,50460
2486,50250
2487,50206
2488,50135
2489,50008
2490,50136
2491,50156
2492,50281
2493,50203
2494,50481
2495,50021
2496,50115
2497,50445
2498,50398
2499,50301
2500,50436
2501,50404
2502,50168
2503,50459
2504,50024
2505,50217
2506,50059
2507,50070
2508,50319
2509,50426
2510,50156
2511,50177
2512,50219
2513,50259
2514,50041
2515,50499
2516,50044
2517,50079
2518,50294
2519,50256
2520,50233
2521,50337
2522,50353
2523,50300
2524,50169
2525,50447
2526,50263
2527,50345
2528,50497
2529,50282
2530,50300
2531,50162
2532,50388
2533,50218
2534,50259
2535,50440
2536,50192
2537,50170
2538,50186
2539,50491
2540,50033
2541,50193
2542,50310
2543,50386
2544,50177
2545,50248
2546,50153
2547,50486
2548,50467
2549,50498
2550,50287
2551,50271
2552,50200
2553,50087
2554,50120
2555,50390
2556,50168
2557,50435
2558,50052
2559,50109
2560,50295
2561,50286
2562,50135
2563,50111
2564,50345
2565,50203
2566,50492
2567,50462
2568,50028
2569,50318
2570,50039
2571,50194
2572,50256
2573,50437
2574,50031
2575,50474
2576,50061
2577,50479
2578,50383
2579,50468
2580,50159
2581,50400
2582,50152
2583,50210
2584,50162
2585,50207
2586,50056
2587,50488
2588,50322
2589,50414
2590,50368
2591,50185
2592,50493
2593,50343
2594,50019
2595,50331
2596,50036
2597,50337
2598,50112
2599,50372
2600,50295
2601,50199
2602,50491
2603,50163
2604,50264
2605,50381
2606,50458
2607,50409
2608,50372
2609,50214
2610,50226
2611,50251
2612,50401
2613,50438
2614,50353
2615,50148
2616,50443
2617,50288
2618,50243
2619,50239
2620,50071
2621,50185
2622,50489
2623,50071
2624,50068
2625,50363
2626,50086
2627,50145
2628,50340
2629,50080
2630,50097
2631,50093
2632,50131
2633,50194
2634,50299
2635,50306
2636,50221
2637,50263
2638,50293
2639,50011
2640,50125
2641,50435
2642,50423
2643,50169
2644,50381
2645,50361
2646,50088
2647,50079
2648,50415
2649,50247
2650,50225
2651,50294
2652,50467
2653,50310
2654,50424
2655,50498
2656,50038
2657,50110
2658,50430
2659,50368
2660,50454
2661,50133
2662,50038
2663,50306
2664,50050
2665,50244
2666,50458
2667,50345
2668,50272
2669,50149
2670,50463
2671,50216
2672,50242
2673,50296
2674,50440
2675,50354
2676,50404
2677,50203
2678,50022
2679,50019
2680,50425
2681,50322
2682,50046
2683,50247
2684,50101
2685,50207
2686,50160
2687,50231
2688,50163
2689,50306
2690,50199
2691,50029
2692,50043
2693,50222
2694,50334
2695,50165
2696,50194
2697,50205
2698,50266
2699,50443
2700,50056
2701,50043
2702,50276
2703,50025
2704,50285
2705,50287
2706,50491
2707,50355
2708,50336
2709,50445
2710,50432
2711,50049
2712,50488
2713,50297
2714,50273
2715,50398
2716,50214
2717,50114
2718,50111
2719,50170
2720,50324
2721,50091
2722,50382
2723,50315
2724,50229
2725,50199
2726,50218
2727,50186
2728,50055
2729,50250
2730,50168
2731,50114
2732,50122
2733,50215
2734,50220
2735,50164
2736,50361
2737,50303
2738,50127
2739,50104
2740,50366
2741,50470
2742,50395
2743,50050
2744,50017
2745,50367
2746,50307
2747,50213
2748,50181
2749,50105
2750,50359
2751,50329
2752,50075
2753,50232
2754,50408
2755,50176
2756,50219
2757,50194
2758,50482
2759,50017
2760,50319
2761,50293
2762,50264
2763,50029
2764,50406
2765,50358
2766,50479
2767,50493
2768,50155
2769,50276
2770,50012
2771,50455
2772,50146
2773,50433
2774,50391
2775,50475
2776,50044
2777,50203
2778,50044
2779,50162
2780,50195
2781,50012
2782,50343
2783,50491
2784,50359
2785,50394
2786,50152
2787,50184
2788,50446
2789,50316
2790,50175
2791,50283
2792,50236
2793,50124
2794,50064
2795,50425
2796,50135
2797,50424
2798,50478
2799,50240
2800,50167
2801,50250
2802,50209
2803,50111
2804,50064
2805,50340
2806,50090
2807,50492
2808,50133
2809,50148
2810,50031
2811,50339
2812,50496
2813,50007
2814,50302
2815,50260
2816,50428
2817,50166
2818,50424
2819,50034
2820,50057
2821,50429
2822,50479
2823,50003
2824,50079
2825,50216
2826,50397
2827,50499
2828,50155
2829,50033
2830,50108
2831,50265
2832,50471
2833,50095
2834,50016
2835,50480
2836,50159
2837,50014
2838,50083
2839,50064
2840,50134
2841,50227
2842,50496
2843,50111
2844,50217
2845,50243
2846,50407
2847,50391
2848,50118
2849,50478
2850,50413
2851,50242
2852,50047
2853,50012
2854,50413
2855,50362
2856,50157
2857,50030
2858,50493
2859,50034
2860,50356
2861,50238
2862,50060
2863,50358
2864,50336
2865,50038
2866,50346
2867,50118
2868,50374
2869,50363
2870,50265
2871,50092
2872,50423
2873,50160
2874,50350
2875,50348
2876,50343
2877,50453
2878,50182
2879,50327
2880,50046
2881,50221
2882,50395
2883,50417
2884,50490
2885,50248
2886,50031
2887,50264
2888,50303
2889,50187
2890,50023
2891,50083
2892,50167
2893,50208
2894,50124
2895,50164
2896,50091
2897,50051
2898,50163
2899,50207
2900,50436
2901,50095
2902,50284
2903,50069
2904,50188
2905,50119
2906,50115
2907,50130
2908,50152
2909,50003
2910,50000
2911,50051
2912,50043
2913,50360
2914,50008
2915,50170
2916,50414
2917,50477
2918,50022
2919,50227
2920,50448
2921,50483
